product_id,month,ordered_qty,ship_qty,n_lines,n_customers
103941,2017-08-01,3,3.000,1,1
103941,2018-04-01,8,8.000,2,2
103941,2018-05-01,16,16.000,4,4
103941,2018-06-01,10,10.000,4,4
103941,2018-07-01,2,2.000,1,1
103941,2018-08-01,7,7.000,3,3
103941,2018-09-01,4,4.000,1,1
103941,2018-10-01,3,3.000,1,1
103941,2018-11-01,14,14.000,5,5
103941,2018-12-01,3,3.000,1,1
103941,2019-01-01,3,3.000,1,1
103941,2019-03-01,1,1.000,1,1
103944,2017-08-01,3,3.000,1,1
103944,2017-10-01,9,9.000,3,2
103944,2018-04-01,8,8.000,2,2
103944,2018-05-01,4,4.000,1,1
103944,2018-07-01,21,21.000,4,4
103944,2018-08-01,12,12.000,3,3
103944,2018-11-01,14,14.000,4,4
103944,2018-12-01,3,3.000,1,1
103944,2019-01-01,6,6.000,2,2
103944,2019-02-01,8,8.000,1,1
103944,2019-03-01,30,30.000,3,3
103944,2019-04-01,3,3.000,1,1
103945,2018-05-01,12,12.000,1,1
103945,2018-06-01,24,24.000,6,6
103945,2018-07-01,3,3.000,1,1
103945,2018-08-01,8,8.000,3,3
103945,2018-09-01,4,4.000,1,1
103945,2018-11-01,10,10.000,4,4
103945,2018-12-01,3,3.000,1,1
103945,2019-01-01,5,5.000,2,2
103945,2019-03-01,10,10.000,2,2
103954,2017-08-01,3,3.000,1,1
103954,2017-10-01,4,4.000,2,2
103954,2018-04-01,8,8.000,2,2
103954,2018-05-01,28,28.000,5,5
103954,2018-07-01,15,15.000,4,4
103954,2018-08-01,17,14.000,5,4
103954,2018-09-01,4,4.000,1,1
103954,2018-10-01,6,6.000,2,2
103954,2018-11-01,20,20.000,7,6
103954,2018-12-01,6,6.000,2,2
103954,2019-01-01,16,16.000,4,4
103954,2019-02-01,5,5.000,1,1
103954,2019-03-01,4,4.000,2,2
103954,2019-04-01,3,3.000,1,1
103966,2017-05-01,4,4.000,1,1
103966,2017-10-01,2,2.000,1,1
103966,2018-04-01,8,8.000,2,2
103966,2018-05-01,28,28.000,5,5
103966,2018-06-01,22,22.000,5,5
103966,2018-08-01,2,2.000,1,1
103966,2018-09-01,2,2.000,1,1
103966,2018-11-01,16,16.000,5,5
103966,2018-12-01,3,3.000,1,1
103966,2019-01-01,10,10.000,3,3
103966,2019-03-01,2,2.000,1,1
103966,2019-04-01,3,3.000,1,1
103968,2017-05-01,6,6.000,1,1
103968,2017-07-01,3,3.000,1,1
103968,2017-10-01,4,4.000,1,1
103968,2018-04-01,8,8.000,2,2
103968,2018-05-01,28,28.000,5,5
103968,2018-06-01,28,28.000,8,6
103968,2018-07-01,12,12.000,1,1
103968,2018-08-01,6,6.000,2,2
103968,2018-09-01,4,4.000,1,1
103968,2018-11-01,15,15.000,5,5
